time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2015-03-12,31.4,24.8,0,Chennai
2015-03-13,31.9,23.7,0,Chennai
2015-03-14,31.7,23.8,0,Chennai
2015-03-15,31.5,24.5,0.3,Chennai
2015-03-16,32,22.4,0,Chennai
2015-03-17,32.2,21.9,0,Chennai
2015-03-18,34.4,21.2,0,Chennai
2015-03-19,33.8,21.9,0,Chennai
2015-03-20,32.4,22.4,0,Chennai
2015-03-21,33.9,22,0,Chennai
2015-03-22,35.2,21.5,0,Chennai
2015-03-23,34.2,24,0,Chennai
2015-03-24,33.9,23.5,0,Chennai
2015-03-25,32.8,24,0,Chennai
2015-03-26,32.1,24.4,0,Chennai
2015-03-27,32.4,24.9,0,Chennai
2015-03-28,33.6,24.1,0,Chennai
2015-03-29,33.3,25.1,0,Chennai
2015-03-30,33.2,25.9,0,Chennai
2015-03-31,33.1,26,0.3,Chennai
2015-04-01,33.1,26.1,0.8,Chennai
2015-04-02,34.6,26.5,0,Chennai
2015-04-03,36.8,26.4,0,Chennai
2015-04-04,36.6,27.5,0,Chennai
2015-04-05,35.5,27.3,0,Chennai
2015-04-06,34.8,26.9,0,Chennai
2015-04-07,34.7,26.7,0,Chennai
2015-04-08,32.7,26.6,0.5,Chennai
2015-04-09,33.2,26.2,1.2,Chennai
2015-04-10,34.2,26.5,0,Chennai
2015-04-11,34.8,25.7,0,Chennai
2015-04-12,33.7,25.4,0,Chennai
2015-04-13,32.2,26.5,0.3,Chennai
2015-04-14,33.6,24.6,0,Chennai
2015-04-15,29.2,22.8,19.9,Chennai
2015-04-16,31.5,24.4,2.2,Chennai
2015-04-17,32,25.1,0.8,Chennai
2015-04-18,33.2,25.1,0,Chennai
2015-04-19,33.3,24.5,0,Chennai
2015-04-20,33,25.8,0.5,Chennai
2015-04-21,33,25.4,5.3,Chennai
2015-04-22,34.2,26.5,0,Chennai
2015-04-23,35.8,27.7,0,Chennai
2015-04-24,35.5,28,0.4,Chennai
2015-04-25,33.7,25.5,5.9,Chennai
2015-04-26,33,27.1,0.4,Chennai
2015-04-27,33,26.8,1.7,Chennai
2015-04-28,34.8,26.1,0,Chennai
2015-04-29,35.5,26.8,0.4,Chennai
2015-04-30,35.9,27.1,0,Chennai
2015-05-01,36.8,27.6,0,Chennai
2015-05-02,36.3,27.7,0,Chennai
2015-05-03,35.3,27.7,0,Chennai
2015-05-04,34,27.3,0.7,Chennai
2015-05-05,33.4,26.9,0.5,Chennai
2015-05-06,34.2,26.6,0.9,Chennai
2015-05-07,35.2,27.4,0.7,Chennai
2015-05-08,36.3,27.4,0,Chennai
2015-05-09,36,28,0,Chennai
2015-05-10,34.7,28.4,0,Chennai
2015-05-11,32.7,28.5,0.4,Chennai
2015-05-12,34.9,27.8,0.1,Chennai
2015-05-13,32.1,26.6,8.1,Chennai
2015-05-14,29.9,25.8,15.9,Chennai
2015-05-15,31.4,26,4.5,Chennai
2015-05-16,31.5,26.4,7.7,Chennai
2015-05-17,31.5,26.1,10.5,Chennai
2015-05-18,33.8,26,0.2,Chennai
2015-05-19,35.8,27.2,0,Chennai
2015-05-20,36.4,27.5,0,Chennai
2015-05-21,37.9,28.7,0,Chennai
2015-05-22,37.7,29.5,0,Chennai
2015-05-23,38.4,29.7,0,Chennai
2015-05-24,39.3,29.8,0,Chennai
2015-05-25,40.1,30.3,0,Chennai
2015-05-26,39.3,29.7,0,Chennai
2015-05-27,39.1,29.5,0.6,Chennai
2015-05-28,37.5,27.1,0,Chennai
2015-05-29,37.7,28.5,0,Chennai
2015-05-30,36.9,28.5,0,Chennai
2015-05-31,36.9,28.6,0,Chennai
2015-06-01,34,27.7,5.2,Chennai
2015-06-02,35.2,27.8,2.9,Chennai
2015-06-03,33.8,27.8,0,Chennai
2015-06-04,34.5,27.8,0,Chennai
2015-06-05,35.9,27.8,0.7,Chennai
2015-06-06,34.9,27.6,0.7,Chennai
2015-06-07,36,28.1,1.1,Chennai
2015-06-08,36,28.4,0.6,Chennai
2015-06-09,35.2,28.3,0.9,Chennai
2015-06-10,36.1,26.8,2,Chennai
2015-06-11,37.2,28.1,2.4,Chennai
2015-06-12,34.5,26.9,3.2,Chennai
2015-06-13,35.7,27.6,0.4,Chennai
2015-06-14,35.6,27.5,3.7,Chennai
2015-06-15,36.1,27.5,0,Chennai
2015-06-16,34.3,26.1,2.2,Chennai
2015-06-17,29,26.2,5.8,Chennai
2015-06-18,29,25.2,4.5,Chennai
2015-06-19,31.4,26.2,0.4,Chennai
2015-06-20,33.4,27.2,0,Chennai
2015-06-21,35.2,28.3,0,Chennai
2015-06-22,36,28.3,0,Chennai
2015-06-23,36,28.3,0,Chennai
2015-06-24,37.1,28.1,0,Chennai
2015-06-25,37,28.9,0,Chennai
2015-06-26,36.9,28.5,0.9,Chennai
2015-06-27,36.2,28.7,0.3,Chennai
2015-06-28,37.2,28.2,0.1,Chennai
2015-06-29,36.4,28.4,0.2,Chennai
2015-06-30,36.4,28.4,0,Chennai
2015-07-01,37.2,28.7,0,Chennai
2015-07-02,37.7,29,0,Chennai
2015-07-03,36.7,27.4,6.6,Chennai
2015-07-04,37.4,29.4,0,Chennai
2015-07-05,38.2,29.1,0,Chennai
2015-07-06,38.8,29.2,0,Chennai
2015-07-07,38.2,28.3,0,Chennai
2015-07-08,37.8,29.2,0.2,Chennai
2015-07-09,37.4,29.5,0.1,Chennai
2015-07-10,36.5,28.5,3.1,Chennai
2015-07-11,35.6,29,0,Chennai
2015-07-12,36.6,29.1,0,Chennai
2015-07-13,37.4,28.1,4,Chennai
2015-07-14,35.3,27.4,8.9,Chennai
2015-07-15,33.7,27.1,0.9,Chennai
2015-07-16,35.6,27.9,0.1,Chennai
2015-07-17,35.7,27.4,0.2,Chennai
2015-07-18,35.8,27.8,0.4,Chennai
2015-07-19,36.6,28.1,3,Chennai
2015-07-20,35.1,27.3,0.6,Chennai
2015-07-21,36,26.7,4.5,Chennai
2015-07-22,35.1,26.9,3,Chennai
2015-07-23,34.7,27.3,3,Chennai
2015-07-24,33.9,26.1,1.7,Chennai
2015-07-25,34.9,27.6,0.7,Chennai
2015-07-26,33.7,26.6,1.8,Chennai
2015-07-27,34.4,26.1,2.5,Chennai
2015-07-28,35.1,26.5,1.4,Chennai
2015-07-29,35.4,27.1,0,Chennai
2015-07-30,35.1,27.8,0,Chennai
2015-07-31,34.3,27.1,1.6,Chennai
2015-08-01,33.5,27.3,0.9,Chennai
2015-08-02,29.8,26.3,5.6,Chennai
2015-08-03,34.3,26.6,3,Chennai
2015-08-04,34.2,27.5,1,Chennai
2015-08-05,34.5,26.4,1.2,Chennai
2015-08-06,34.8,27.4,0.2,Chennai
2015-08-07,34.3,27.9,0,Chennai
2015-08-08,35.4,26.5,0.9,Chennai
2015-08-09,34.7,26.9,3,Chennai
2015-08-10,33.9,26.7,5.6,Chennai
2015-08-11,34.2,26.7,2.5,Chennai
2015-08-12,33.3,27,0.3,Chennai
2015-08-13,34.8,27.7,0.1,Chennai
2015-08-14,34.5,27.8,0.6,Chennai
2015-08-15,35.1,27.3,2.2,Chennai
2015-08-16,33.2,26,11.2,Chennai
2015-08-17,32.5,24.8,15.6,Chennai
2015-08-18,31.9,26.1,0.1,Chennai
2015-08-19,32.8,26.6,0.4,Chennai
2015-08-20,34,27.2,3,Chennai
2015-08-21,32.6,25.8,20.2,Chennai
2015-08-22,29.6,25.4,5.5,Chennai
2015-08-23,31.9,25,7.5,Chennai
2015-08-24,33,25.7,0,Chennai
2015-08-25,33.9,26.8,0,Chennai
2015-08-26,33.6,26.7,1.2,Chennai
2015-08-27,31.6,26.1,5.3,Chennai
2015-08-28,32.7,26.7,0,Chennai
2015-08-29,34.3,25.7,0,Chennai
2015-08-30,34.4,27.1,0.3,Chennai
2015-08-31,34.1,27.1,1.3,Chennai
2015-09-01,34.9,27.6,0,Chennai
2015-09-02,34,27.9,0,Chennai
2015-09-03,32.8,27.3,1.9,Chennai
2015-09-04,33.6,26.8,0.3,Chennai
2015-09-05,33,26.6,0.1,Chennai
2015-09-06,34.7,27.3,0.8,Chennai
2015-09-07,31.7,25.7,17.7,Chennai
2015-09-08,33,25.8,0.1,Chennai
2015-09-09,32.8,25.8,4,Chennai
2015-09-10,32.3,25.9,25.2,Chennai
2015-09-11,30.1,26.1,0.1,Chennai
2015-09-12,31.1,26.1,0.5,Chennai
2015-09-13,33.7,26,0,Chennai
2015-09-14,32.3,27.3,0,Chennai
2015-09-15,33.5,27.7,0.4,Chennai
2015-09-16,34.5,27.8,0,Chennai
2015-09-17,34.4,28,0,Chennai
2015-09-18,34.1,27.4,0,Chennai
2015-09-19,32.3,26.3,6.9,Chennai
2015-09-20,33.9,27.1,1,Chennai
2015-09-21,33.7,26.6,0.5,Chennai
2015-09-22,32.9,27.1,0,Chennai
2015-09-23,33.7,27.2,0,Chennai
2015-09-24,34.5,26.9,0,Chennai
2015-09-25,35.1,26.7,1.1,Chennai
2015-09-26,34.4,25.4,22.8,Chennai
2015-09-27,32.4,25.9,0.6,Chennai
2015-09-28,32.5,24.9,2.2,Chennai
2015-09-29,30.7,25.3,1.7,Chennai
2015-09-30,30.7,25,6.1,Chennai
2015-10-01,30.4,25,2.4,Chennai
2015-10-02,33.2,25.9,14,Chennai
2015-10-03,31.6,25.1,4.5,Chennai
2015-10-04,31.5,25.7,8.5,Chennai
2015-10-05,30.7,25.4,4,Chennai
2015-10-06,32,24.5,1.4,Chennai
2015-10-07,32.3,25.3,5.5,Chennai
2015-10-08,33.2,25.8,5.9,Chennai
2015-10-09,32.7,26.5,2.9,Chennai
2015-10-10,32.9,25.6,12.9,Chennai
2015-10-11,32,25.7,3.6,Chennai
2015-10-12,33,25.6,1.2,Chennai
2015-10-13,32.5,25.2,0,Chennai
2015-10-14,32.7,23.6,0,Chennai
2015-10-15,31.8,23.2,0,Chennai
2015-10-16,31.3,24.4,0,Chennai
2015-10-17,31.1,24,0.4,Chennai
2015-10-18,31.9,24.6,0.9,Chennai
2015-10-19,31.9,25.3,0.4,Chennai
2015-10-20,31.9,24.9,0.3,Chennai
2015-10-21,32.5,25,0,Chennai
2015-10-22,32.5,23.2,0,Chennai
2015-10-23,31,23.1,1.3,Chennai
2015-10-24,32.1,24.9,0,Chennai
2015-10-25,30.8,24.8,0.8,Chennai
2015-10-26,31.9,25,0.1,Chennai
2015-10-27,30.4,24.9,3.1,Chennai
2015-10-28,29.8,24,12.3,Chennai
2015-10-29,28.6,24.3,3.8,Chennai
2015-10-30,27.7,24.8,14.3,Chennai
2015-10-31,27.8,24.1,13.7,Chennai
2015-11-01,29.9,24.4,18.8,Chennai
2015-11-02,28.5,23.9,5.8,Chennai
2015-11-03,30.3,24,10.3,Chennai
2015-11-04,30.6,24.9,6.9,Chennai
2015-11-05,29.5,24.1,2.7,Chennai
2015-11-06,29.7,24.3,2.4,Chennai
2015-11-07,28.4,24.4,7.3,Chennai
2015-11-08,26,24.5,51.8,Chennai
2015-11-09,26.1,24.9,80.8,Chennai
2015-11-10,27,24.4,1.8,Chennai
2015-11-11,28.2,24.4,14,Chennai
2015-11-12,28,24.3,16,Chennai
2015-11-13,27.9,24.4,22.6,Chennai
2015-11-14,29.2,24.7,5.1,Chennai
2015-11-15,25.8,24.7,47.1,Chennai
2015-11-16,25.7,24.8,115.7,Chennai
2015-11-17,26.3,22.4,0,Chennai
2015-11-18,28.5,23,10.4,Chennai
2015-11-19,27.6,24,30.8,Chennai
2015-11-20,28,24,13.6,Chennai
2015-11-21,28.3,23.9,6.7,Chennai
2015-11-22,27.3,24.4,19.2,Chennai
2015-11-23,28.5,24.1,14.6,Chennai
2015-11-24,28.9,23.4,1.4,Chennai
2015-11-25,28.9,23.2,0.9,Chennai
2015-11-26,28.5,24,2.8,Chennai
2015-11-27,28.7,22.9,0,Chennai
2015-11-28,28.5,21.7,0.4,Chennai
2015-11-29,27.5,24.3,17.5,Chennai
2015-11-30,26.6,24.3,12.5,Chennai
2015-12-01,25.5,24.1,48.8,Chennai
2015-12-02,24.8,24,57.9,Chennai
2015-12-03,26.4,24.1,22.9,Chennai
2015-12-04,27.9,23.5,9.3,Chennai
2015-12-05,28.2,24.4,10.2,Chennai
2015-12-06,26.6,24.2,19.8,Chennai
2015-12-07,28.2,24.9,0,Chennai
2015-12-08,28.1,24.3,1.9,Chennai
2015-12-09,27.1,23.8,17.8,Chennai
2015-12-10,28.2,23.5,1.6,Chennai
2015-12-11,28.3,24,1.6,Chennai
2015-12-12,29.1,23.3,0,Chennai
2015-12-13,28.9,22,0,Chennai
2015-12-14,28.4,21.8,0,Chennai
2015-12-15,27.9,21.5,0,Chennai
2015-12-16,28.4,19.7,0,Chennai
2015-12-17,28.3,21,0,Chennai
2015-12-18,29,21,0,Chennai
2015-12-19,28.8,22.8,0.3,Chennai
2015-12-20,28.5,22,0,Chennai
2015-12-21,28.5,20.7,0,Chennai
2015-12-22,28.8,21.1,0,Chennai
2015-12-23,28.8,23,0,Chennai
2015-12-24,28.8,21.8,0,Chennai
2015-12-25,28.7,21.7,0,Chennai
2015-12-26,27.4,22.9,1.6,Chennai
2015-12-27,28,24.2,0.7,Chennai
2015-12-28,27.9,23.1,0,Chennai
2015-12-29,28.1,22.4,0,Chennai
2015-12-30,28,22.2,0,Chennai
2015-12-31,28.2,20.8,0,Chennai
2016-01-01,28.2,23,0,Chennai
2016-01-02,28.2,22.1,0,Chennai
2016-01-03,28.9,19.2,0,Chennai
2016-01-04,28.9,19.9,0,Chennai
2016-01-05,28.1,21.7,0,Chennai
2016-01-06,28.1,22.3,0,Chennai
2016-01-07,28,21.8,0,Chennai
2016-01-08,27.9,21.6,0,Chennai
2016-01-09,28,19.4,0,Chennai
2016-01-10,27.9,18.8,0,Chennai
2016-01-11,28,18.3,0,Chennai
2016-01-12,28.3,19.1,0,Chennai
2016-01-13,28.3,19.2,0,Chennai
2016-01-14,28.2,20.4,0,Chennai
2016-01-15,27.8,21.1,0,Chennai
2016-01-16,27.6,18.8,0,Chennai
2016-01-17,28.1,21,0,Chennai
2016-01-18,28.1,20.3,0,Chennai
2016-01-19,29.1,22.1,0,Chennai
2016-01-20,27.5,23.3,0,Chennai
2016-01-21,29,24.2,0,Chennai
2016-01-22,28.3,23.2,1,Chennai
2016-01-23,27.9,22.9,3.3,Chennai
2016-01-24,28.5,23.3,1.1,Chennai
2016-01-25,29,22.8,0,Chennai
2016-01-26,29.3,22.6,0,Chennai
2016-01-27,29.5,22.2,0,Chennai
2016-01-28,30.1,20.7,0,Chennai
2016-01-29,30.1,20.8,0,Chennai
2016-01-30,29.8,20,0,Chennai
2016-01-31,29.6,20.6,0,Chennai
2016-02-01,29.8,19.5,0,Chennai
2016-02-02,30.1,18.6,0,Chennai
2016-02-03,30,19.4,0,Chennai
2016-02-04,30,19.1,0,Chennai
2016-02-05,29.8,22.5,0,Chennai
2016-02-06,29.2,22.2,0,Chennai
2016-02-07,30.1,22.2,0,Chennai
2016-02-08,30.1,22.4,0,Chennai
2016-02-09,30.5,21.3,0,Chennai
2016-02-10,31.1,20.3,0,Chennai
2016-02-11,31.1,20.6,0,Chennai
2016-02-12,30.8,21.2,0,Chennai
2016-02-13,30.8,21.7,0,Chennai
2016-02-14,29.5,22.3,0,Chennai
2016-02-15,29.8,21.6,0,Chennai
2016-02-16,30.4,22.9,0,Chennai
2016-02-17,29.7,23.9,0,Chennai
2016-02-18,31,24,0,Chennai
2016-02-19,31,21.9,0,Chennai
2016-02-20,32.1,22.9,0,Chennai
2016-02-21,32.6,23.5,0,Chennai
2016-02-22,32.4,23.4,0,Chennai
2016-02-23,31.4,22.4,0,Chennai
2016-02-24,31.7,22.5,0,Chennai
2016-02-25,31.6,22.8,0,Chennai
2016-02-26,30.5,24.7,0,Chennai
2016-02-27,31.1,23.3,0,Chennai
2016-02-28,31.5,25.1,0.1,Chennai
2016-02-29,31.1,24.8,0,Chennai
2016-03-01,31.5,23.8,0,Chennai
2016-03-02,31,23.9,0,Chennai
2016-03-03,30.6,23,0,Chennai
2016-03-04,31.4,21.2,0,Chennai
2016-03-05,31.8,22.8,0,Chennai
2016-03-06,31.3,23.5,0,Chennai
2016-03-07,31.5,23.7,0,Chennai
2016-03-08,31.6,23.7,0,Chennai
2016-03-09,32,22,0,Chennai
2016-03-10,32.5,23.1,0,Chennai
2016-03-11,33.4,23.2,0,Chennai
2016-03-12,33.1,22.8,0,Chennai
2016-03-13,34.2,24.9,0,Chennai
2016-03-14,33.1,25.9,0,Chennai
2016-03-15,32.8,25.3,0,Chennai
2016-03-16,33.7,25.3,0,Chennai
2016-03-17,33,26,0,Chennai
2016-03-18,33.3,24.1,0,Chennai
2016-03-19,34.6,23.6,0,Chennai
2016-03-20,35.6,24.8,0,Chennai
2016-03-21,35.8,24.9,0,Chennai
2016-03-22,36.3,26.4,0,Chennai
2016-03-23,36.3,26.9,0,Chennai
2016-03-24,34.8,26.1,0,Chennai
2016-03-25,33.8,24.8,0,Chennai
2016-03-26,34.1,25.1,0,Chennai
2016-03-27,33,24,0,Chennai
2016-03-28,33,24.3,0,Chennai
2016-03-29,33.2,24.5,0.2,Chennai
2016-03-30,34,25.7,0,Chennai
2016-03-31,34,26,0,Chennai
2016-04-01,34.7,25.9,0,Chennai
2016-04-02,34.7,25.9,0,Chennai
2016-04-03,35.3,26.3,0,Chennai
2016-04-04,35,25.8,0,Chennai
2016-04-05,35.4,26.1,0,Chennai
2016-04-06,34.4,25.9,1,Chennai
2016-04-07,34.3,26.7,1,Chennai
2016-04-08,33,27.6,0.9,Chennai
2016-04-09,33.9,26.5,0,Chennai
2016-04-10,35,25.9,0,Chennai
2016-04-11,35.5,25.4,0,Chennai
2016-04-12,35.8,26.5,0,Chennai
2016-04-13,37.3,28.3,0,Chennai
2016-04-14,37,28.5,0,Chennai
2016-04-15,35.6,28.4,0,Chennai
2016-04-16,35.5,27.9,0,Chennai
2016-04-17,35.3,27.9,0,Chennai
2016-04-18,35.2,27.7,0,Chennai
2016-04-19,34.8,27.9,0,Chennai
2016-04-20,36.1,27.5,0,Chennai
2016-04-21,36.8,28.5,0,Chennai
2016-04-22,38.6,28.4,0,Chennai
2016-04-23,38.5,29.1,0,Chennai
2016-04-24,38.1,29.4,0,Chennai
2016-04-25,36.7,29.2,0,Chennai
2016-04-26,35,28.4,0,Chennai
2016-04-27,34.8,27.5,0,Chennai
2016-04-28,36.2,27.9,0,Chennai
2016-04-29,36.7,27.7,0,Chennai
2016-04-30,36.5,27.5,0,Chennai
2016-05-01,37.3,27.6,0,Chennai
2016-05-02,37.5,27.5,0,Chennai
2016-05-03,36.6,28.6,0,Chennai
2016-05-04,36,28.7,0,Chennai
2016-05-05,35.9,28.3,0,Chennai
2016-05-06,35.3,28.1,0.4,Chennai
2016-05-07,35.2,28.2,0,Chennai
2016-05-08,36.2,28.5,0,Chennai
2016-05-09,35.4,28.4,0,Chennai
2016-05-10,35.6,27.5,0,Chennai
2016-05-11,34.9,28.6,0.8,Chennai
2016-05-12,36.7,27.9,0.5,Chennai
2016-05-13,37.4,28.1,0,Chennai
2016-05-14,36.3,28.2,0,Chennai
2016-05-15,35.1,28.4,0.2,Chennai
2016-05-16,31.5,26.1,14,Chennai
2016-05-17,27.2,26,136.4,Chennai
2016-05-18,27.4,25.7,123.1,Chennai
2016-05-19,32.7,25.5,13.9,Chennai
2016-05-20,33.8,27.3,0,Chennai
2016-05-21,35.4,28.2,0,Chennai
2016-05-22,35.9,28.4,0,Chennai
2016-05-23,36.2,28.7,0,Chennai
2016-05-24,36.1,28.3,0,Chennai
2016-05-25,36.5,28.7,0,Chennai
2016-05-26,36.3,28.9,0,Chennai
2016-05-27,35.2,28.4,0.7,Chennai
2016-05-28,36.2,27.8,0,Chennai
2016-05-29,34.9,27.6,0,Chennai
2016-05-30,35.7,28.3,0,Chennai
2016-05-31,35.1,28.3,0,Chennai
2016-06-01,36.1,28.4,0.4,Chennai
2016-06-02,34.9,27.9,1.1,Chennai
2016-06-03,34.8,28.1,0.6,Chennai
2016-06-04,33.4,27.7,0.9,Chennai
2016-06-05,34.5,25.9,19.8,Chennai
2016-06-06,32.6,26.8,2.5,Chennai
2016-06-07,32,26.2,22.5,Chennai
2016-06-08,31.4,26.1,14.9,Chennai
2016-06-09,32.8,27.5,0,Chennai
2016-06-10,33.1,27.7,0,Chennai
2016-06-11,34.2,27.9,0,Chennai
2016-06-12,34.9,27.7,1.1,Chennai
2016-06-13,34.6,27.4,3.7,Chennai
2016-06-14,34.9,27.6,2.2,Chennai
2016-06-15,34.5,28.3,0,Chennai
2016-06-16,35,28.5,0,Chennai
2016-06-17,33.7,27.5,0.3,Chennai
2016-06-18,33.3,27.2,1.6,Chennai
2016-06-19,33.4,26,11.2,Chennai
2016-06-20,31.4,26.1,9.9,Chennai
2016-06-21,31.8,25.8,10.9,Chennai
2016-06-22,31.3,25.1,10.7,Chennai
2016-06-23,30,25.9,2.6,Chennai
2016-06-24,31.7,25.9,3.4,Chennai
2016-06-25,32.9,26.1,1.1,Chennai
2016-06-26,30.5,26.7,0,Chennai
2016-06-27,31.9,26.4,2.3,Chennai
2016-06-28,28.5,26.1,11.9,Chennai
2016-06-29,29,25.3,8,Chennai
2016-06-30,31.8,25,1.8,Chennai
2016-07-01,33.4,26.6,0,Chennai
2016-07-02,33.3,27.2,0,Chennai
2016-07-03,33.4,27,0,Chennai
2016-07-04,33.7,26.5,2.9,Chennai
2016-07-05,31.6,26.6,1.3,Chennai
2016-07-06,33,27.3,0.5,Chennai
2016-07-07,32.1,26.3,0.9,Chennai
2016-07-08,33.7,27.3,0.8,Chennai
2016-07-09,34.1,27.5,0,Chennai
2016-07-10,34.3,27.5,0,Chennai
2016-07-11,34.6,27.9,0,Chennai
2016-07-12,34.3,27.8,0,Chennai
2016-07-13,35.3,27.2,0,Chennai
2016-07-14,34.9,28,0,Chennai
2016-07-15,33.4,26.8,5.2,Chennai
2016-07-16,33.2,26.5,3.8,Chennai
2016-07-17,32.4,25.9,6.6,Chennai
2016-07-18,33.2,25.6,11.7,Chennai
2016-07-19,28.8,25.3,10.1,Chennai
2016-07-20,30.5,25.6,4.9,Chennai
2016-07-21,31.3,25.2,5.3,Chennai
2016-07-22,30.4,24.7,37.3,Chennai
2016-07-23,30,25.1,3.6,Chennai
2016-07-24,31.4,25.2,18.7,Chennai
2016-07-25,31,25.2,8.4,Chennai
2016-07-26,30.4,24.9,6.4,Chennai
2016-07-27,31.3,25.8,0.3,Chennai
2016-07-28,31.2,24.7,6.7,Chennai
2016-07-29,30.7,25.3,15.7,Chennai
2016-07-30,30.2,26.2,1.9,Chennai
2016-07-31,32,24.9,6,Chennai
2016-08-01,31.1,26.5,0,Chennai
2016-08-02,32.1,26,0,Chennai
2016-08-03,33.2,26.7,0,Chennai
2016-08-04,33.2,27,0,Chennai
2016-08-05,31.8,27,0.4,Chennai
2016-08-06,33.9,27.1,0,Chennai
2016-08-07,34.5,27.1,0.2,Chennai
2016-08-08,34.2,26.7,0,Chennai
2016-08-09,34.1,27.6,0,Chennai
2016-08-10,34.3,27.5,0,Chennai
2016-08-11,34.4,27.5,0,Chennai
2016-08-12,34.7,26.8,1.7,Chennai
2016-08-13,34.1,27.6,1,Chennai
2016-08-14,34.6,27.4,0,Chennai
2016-08-15,35.3,27.7,0,Chennai
2016-08-16,35.6,27.9,0,Chennai
2016-08-17,35.2,27.7,0,Chennai
2016-08-18,35.2,28.1,0,Chennai
2016-08-19,35.2,27.9,0,Chennai
2016-08-20,34.2,27.9,0,Chennai
2016-08-21,34.7,28,0,Chennai
2016-08-22,34.9,27.6,0.4,Chennai
2016-08-23,34.4,27.9,0.1,Chennai
2016-08-24,35.3,27.7,2,Chennai
2016-08-25,32.4,27.2,4.1,Chennai
2016-08-26,31,26.1,6.1,Chennai
2016-08-27,29.4,25.9,7.9,Chennai
2016-08-28,32.2,25.9,0.4,Chennai
2016-08-29,32.4,26.9,2.5,Chennai
2016-08-30,31.8,26.3,4.8,Chennai
2016-08-31,30.2,25,7.1,Chennai
2016-09-01,32.7,25.9,6.9,Chennai
2016-09-02,32.8,25.2,5.1,Chennai
2016-09-03,32.9,26.7,1.8,Chennai
2016-09-04,32.3,26,0.5,Chennai
2016-09-05,33.6,27,0,Chennai
2016-09-06,33.6,27.2,0,Chennai
2016-09-07,33.6,27.2,0,Chennai
2016-09-08,33.1,26.4,0,Chennai
2016-09-09,34.2,26.7,0,Chennai
2016-09-10,34.6,26,5.9,Chennai
2016-09-11,31.9,26.1,1.4,Chennai
2016-09-12,32.3,25.7,1.5,Chennai
2016-09-13,31.8,26.2,1.1,Chennai
2016-09-14,31,26.8,0.9,Chennai
2016-09-15,33.4,26.6,2.9,Chennai
2016-09-16,33.4,26.5,2.5,Chennai
2016-09-17,33,26.7,1.4,Chennai
2016-09-18,33.1,26.8,0,Chennai
2016-09-19,33.7,26.7,0.5,Chennai
2016-09-20,31.3,27.3,0,Chennai
2016-09-21,29.9,24.9,4.8,Chennai
2016-09-22,34.1,25,4.9,Chennai
2016-09-23,33.6,26.7,0.3,Chennai
2016-09-24,34.6,26.6,1.9,Chennai
2016-09-25,33.6,27.2,0.1,Chennai
2016-09-26,33,27.5,0,Chennai
2016-09-27,32,26.8,14.8,Chennai
2016-09-28,31.7,25.6,15.8,Chennai
2016-09-29,33,26.1,9.8,Chennai
2016-09-30,33,26,0.4,Chennai
2016-10-01,32.1,26.7,0,Chennai
2016-10-02,32.1,26.6,0.3,Chennai
2016-10-03,31.7,26.1,0.4,Chennai
2016-10-04,31.8,26.3,4.1,Chennai
2016-10-05,33.6,26.3,0.8,Chennai
2016-10-06,33.5,27.1,0.1,Chennai
2016-10-07,33.1,26.5,2,Chennai
2016-10-08,34,27.6,0,Chennai
2016-10-09,33.7,26.5,0,Chennai
2016-10-10,34.5,27.3,1.3,Chennai
2016-10-11,33.7,26.9,4.1,Chennai
2016-10-12,34,26.9,0.7,Chennai
2016-10-13,33.1,26.5,0,Chennai
2016-10-14,32.6,24.9,0,Chennai
2016-10-15,32.2,24.7,0.2,Chennai
2016-10-16,32.7,23.9,0,Chennai
2016-10-17,32.5,23.4,0,Chennai
2016-10-18,33.1,23.3,0,Chennai
2016-10-19,33.4,23.8,0,Chennai
2016-10-20,33,24.6,0,Chennai
2016-10-21,33.3,24.3,0,Chennai
2016-10-22,33.3,25.1,0,Chennai
2016-10-23,33.3,23.9,0,Chennai
2016-10-24,34,23.4,0,Chennai
2016-10-25,34.2,23.4,0,Chennai
2016-10-26,33.6,22.9,0,Chennai
2016-10-27,33.2,23.4,0,Chennai
2016-10-28,32.2,25.1,3.2,Chennai
2016-10-29,30.7,23.4,14.5,Chennai
2016-10-30,28.5,24.8,9.5,Chennai
2016-10-31,28.9,24.3,4.9,Chennai
2016-11-01,29.7,24.7,3.4,Chennai
2016-11-02,28.8,24.5,4.1,Chennai
2016-11-03,30.6,24.5,5.5,Chennai
2016-11-04,32.8,24.8,0,Chennai
2016-11-05,32.2,24.3,0,Chennai
2016-11-06,31.4,23.6,0,Chennai
2016-11-07,31.3,24,0.7,Chennai
2016-11-08,30.7,23.7,0.4,Chennai
2016-11-09,30.3,21.3,0,Chennai
2016-11-10,30.1,21.2,0,Chennai
2016-11-11,29.9,22.1,0,Chennai
2016-11-12,30.7,22.5,0,Chennai
2016-11-13,29.1,24.3,12.4,Chennai
2016-11-14,30.5,24.4,0.9,Chennai
2016-11-15,30.7,24,0.2,Chennai
2016-11-16,30.3,25.4,0.7,Chennai
2016-11-17,30.1,25.3,0.9,Chennai
2016-11-18,29.9,24.9,0,Chennai
2016-11-19,29.3,23.5,0,Chennai
2016-11-20,29.4,24.2,0,Chennai
2016-11-21,29.8,24,0,Chennai
